date,open,low,high,close,volume,daily_volatility_percentage,20_days_moving_average_of_close_price,60_days_moving_average_of_close_price,20_days_moving_average_of_volume,60_days_moving_average_of_volume,turnover
2024-11-26,4.0,3.549999952316284,4.400000095367432,4.239999771118164,824500,20.047174267346417,,,,,3495879.8112869263
2024-11-27,3.7699999809265137,3.7699999809265137,4.389999866485596,4.039999961853027,361300,15.346531965676222,,,,,1459651.9862174988
2024-11-29,3.9700000286102295,3.8919999599456787,4.0,3.930000066757202,297400,2.7480925755667065,,,,,1168782.019853592
2024-12-02,4.050000190734863,3.924999952316284,4.150000095367432,4.139999866485596,219600,5.434786239308453,,,,,909143.9706802368
2024-12-03,4.199999809265137,4.039999961853027,4.590000152587891,4.449999809265137,369100,12.359555377726839,,,,,1642494.929599762
2024-12-04,4.63100004196167,4.519999980926514,5.25,4.989999771118164,151000,14.629259570284653,,,,,753489.9654388428
2024-12-05,5.199999809265137,4.159999847412109,5.34499979019165,4.5,527600,26.333332061767578,,,,,2374200.0
2024-12-06,4.4019999504089355,4.4019999504089355,4.980000019073486,4.909999847412109,185400,11.771895857984488,,,,,910313.9717102051
2024-12-09,4.980000019073486,4.170000076293945,5.050000190734863,4.21999979019165,728000,20.85308431735616,,,,,3072159.8472595215
2024-12-10,4.28000020980835,4.21999979019165,4.585000038146973,4.5,187800,8.111116621229383,,,,,845100.0
2024-12-11,4.519999980926514,4.349999904632568,4.78000020980835,4.375999927520752,494300,9.826332547939515,,,,,2163056.7641735077
2024-12-12,4.369999885559082,4.260000228881836,4.78000020980835,4.550000190734863,110700,11.428570530291106,,,,,503685.02111434937
2024-12-13,4.599999904632568,4.392000198364258,4.650000095367432,4.489999771118164,141300,5.74610044888539,,,,,634436.9676589966
2024-12-16,4.559999942779541,4.239999771118164,4.590000152587891,4.400000095367432,134500,7.954553951901653,,,,,591800.0128269196
2024-12-17,4.550000190734863,4.550000190734863,5.5,5.239999771118164,163500,18.12976814429166,,,,,856739.9625778198
2024-12-18,5.400000095367432,5.202000141143799,5.659999847412109,5.25,52400,8.723803928920201,,,,,275100.0
2024-12-19,5.5,5.050000190734863,5.699999809265137,5.360000133514404,160800,12.126858252596472,,,,,861888.0214691162
2024-12-20,5.360000133514404,4.75,5.360000133514404,4.75,117300,12.84210807398746,,,,,557175.0
2024-12-23,4.949999809265137,4.599999904632568,4.949999809265137,4.949999809265137,46200,7.070705416542801,,,,,228689.99118804932
2024-12-24,4.900000095367432,4.789999961853027,4.920000076293945,4.900000095367432,25900,2.653063508382846,4.6092999339103695,,264930.0,,126910.00247001648
2024-12-26,4.909999847412109,4.909999847412109,5.650000095367432,5.650000095367432,44700,13.097349300260472,4.679799950122833,,225940.0,,252555.0042629242
2024-12-27,5.880000114440918,5.599999904632568,6.099999904632568,5.699999809265137,155600,8.771930118089982,4.762799942493439,,215655.0,,886919.9703216553
2024-12-30,5.800000190734863,5.760000228881836,6.070000171661377,5.920000076293945,51100,5.2364854524395215,4.862299942970276,,203340.0,,302512.0038986206
2024-12-31,5.889999866485596,5.699999809265137,6.03000020980835,6.0,19500,5.500006675720215,4.955299949645996,,193335.0,,117000.0
2025-01-02,6.050000190734863,5.460000038146973,6.050000190734863,5.5,131700,10.727275501598012,5.007799959182739,,181465.0,,724350.0
2025-01-03,5.420000076293945,4.429999828338623,5.535999774932861,4.633999824523926,152900,23.86706923770467,4.9899999618530275,,181560.0,,708538.5731697083
2025-01-06,4.539999961853027,4.210000038146973,4.989999771118164,4.2220001220703125,33800,18.474649702016315,4.976099967956543,,156870.0,,142703.60412597656
2025-01-07,4.449999809265137,4.260000228881836,4.559999942779541,4.460000038146973,64400,6.726450926721249,4.953599977493286,,150820.0,,287224.00245666504
2025-01-08,4.440999984741211,3.5999999046325684,4.440999984741211,3.700000047683716,313800,22.729731601898973,4.92759999036789,,130110.0,,1161060.01496315
2025-01-10,3.61899995803833,3.61899995803833,4.849999904632568,4.519999980926514,120200,27.23451220771702,4.928599989414215,,126730.0,,543303.997707367
2025-01-13,4.789999961853027,4.449999809265137,4.900000095367432,4.599999904632568,32200,9.782615118080951,4.939799988269806,,103625.0,,148119.9969291687
2025-01-14,4.5,4.324999809265137,4.5,4.360000133514404,20100,4.013765719630915,4.930299985408783,,99095.0,,87636.00268363953
2025-01-15,4.449999809265137,4.179999828338623,5.010000228881836,4.889999866485596,56100,16.973423787426963,4.950299990177155,,94835.0,,274328.9925098419
2025-01-16,4.78000020980835,4.5,5.230000019073486,5.03000020980835,30400,14.512922239048981,4.9817999958992,,89630.0,,152912.00637817383
