date,open,low,high,close,volume,daily_volatility_percentage,20_days_moving_average_of_close_price,60_days_moving_average_of_close_price,20_days_moving_average_of_volume,60_days_moving_average_of_volume,turnover
2025-06-18,21.0,19.110000610351562,21.43000030517578,20.25,11950500,11.456788616415894,,,,,241997625.0
2025-06-20,20.25,19.5,25.899999618530273,23.299999237060547,6588300,27.467810421000156,,,,,153507384.973526
2025-06-23,22.799999237060547,21.26099967956543,23.43000030517578,22.34000015258789,1232300,9.709044811081132,,,,,27529582.188034058
2025-06-24,22.290000915527344,20.25,22.68000030517578,21.739999771118164,899800,11.177554419315424,,,,,19561651.794052124
2025-06-25,21.540000915527344,20.542999267578125,22.6200008392334,21.31999969482422,3026500,9.742033777606009,,,,,64524979.0763855
2025-06-26,20.809999465942383,20.329999923706055,21.799999237060547,21.100000381469727,682800,6.966821264351555,,,,,14407080.26046753
2025-06-27,20.420000076293945,20.350000381469727,22.149999618530273,20.649999618530273,1195700,8.716703488194343,,,,,24691204.543876648
2025-06-30,20.520000457763672,19.225000381469727,21.690000534057617,21.65999984741211,1786500,11.380425530715799,,,,,38695589.72740173
2025-07-01,21.59000015258789,20.530000686645508,21.656999588012695,21.010000228881836,951500,5.364107039932036,,,,,19991015.217781067
2025-07-02,21.020000457763672,19.760000228881836,21.020000457763672,20.510000228881836,900800,6.143345757293191,,,,,18475408.206176758
2025-07-03,20.459999084472656,20.139999389648438,20.799999237060547,20.790000915527344,311200,3.174602300855013,,,,,6469848.284912109
2025-07-07,20.420000076293945,19.299999237060547,20.950000762939453,19.469999313354492,885400,8.474584407135383,,,,,17238737.392044067
2025-07-08,19.270000457763672,18.541000366210938,19.489999771118164,19.100000381469727,358900,4.968583172531863,,,,,6854990.136909485
2025-07-09,19.0,18.31999969482422,19.450000762939453,18.700000762939453,377600,6.042786213970237,,,,,7061120.2880859375
2025-07-10,18.649999618530273,17.770000457763672,19.211000442504883,18.969999313354492,357800,7.59620472799267,,,,,6787465.754318237
2025-07-11,18.700000762939453,18.423999786376953,19.645000457763672,19.190000534057617,359400,6.362692222023327,,,,,6896886.191940308
2025-07-14,18.8700008392334,18.615999221801758,19.950000762939453,19.440000534057617,368300,6.862147656840911,,,,,7159752.19669342
2025-07-15,19.450000762939453,18.229999542236328,19.854999542236328,18.530000686645508,592300,8.769562546056084,,,,,10975319.406700134
2025-07-16,18.389999389648438,17.299999237060547,19.010000228881836,18.899999618530273,779300,9.04762447796422,,,,,14728769.702720642
2025-07-17,19.049999237060547,17.770000457763672,19.139999389648438,18.450000762939453,473100,7.425468158444117,20.271000099182128,,1703900.0,,8728695.360946655
2025-07-18,18.530000686645508,18.209999084472656,19.049999237060547,18.399999618530273,317500,4.565218315232698,20.17850008010864,,1122250.0,,5841999.878883362
2025-07-21,18.3799991607666,17.959999084472656,18.75,18.399999618530273,323700,4.293483325574363,19.93350009918213,,809020.0,,5956079.8765182495
2025-07-22,18.399999618530273,18.016000747680664,19.190000534057617,18.709999084472656,265100,6.274718566668719,19.752000045776366,,760660.0,,4960020.757293701
2025-07-23,18.75,18.264999389648438,19.34000015258789,18.579999923706055,226000,5.785795303302824,19.59400005340576,,726970.0,,4199079.982757568
2025-07-24,18.600000381469727,18.280000686645508,19.625,19.360000610351562,261400,6.947310283840265,19.49600009918213,,588715.0,,5060704.159545898
2025-07-25,19.3700008392334,19.020000457763672,19.989999771118164,19.940000534057617,197800,4.864590207496377,19.438000106811522,,564465.0,,3944132.1056365967
2025-07-28,20.1200008392334,19.34000015258789,20.5,19.56999969482422,341600,5.927439271850886,19.38400011062622,,521760.0,,6685111.895751953
2025-07-29,19.59000015258789,18.979999542236328,19.6200008392334,19.0,152700,3.368427878931949,19.251000118255615,,440070.0,,2901300.0
2025-07-30,19.1299991607666,18.899999618530273,19.440000534057617,19.280000686645508,290700,2.8008345243544572,19.164500141143797,,407030.0,,5604696.199607849
2025-07-31,19.09000015258789,18.18000030517578,19.256000518798828,18.799999237060547,377200,5.723405623878545,19.079000091552736,,380850.0,,7091359.712219238
2025-08-01,18.729999542236328,18.200000762939453,18.8700008392334,18.290000915527344,198000,3.6632041703461424,18.954000091552736,,375190.0,,3621420.181274414
2025-08-04,18.280000686645508,17.75,18.549999237060547,18.489999771118164,286100,4.326658988445016,18.905000114440917,,345225.0,,5289988.934516907
2025-08-05,18.520000457763672,17.739999771118164,18.749000549316406,18.329999923706055,318200,5.504641475166123,18.866500091552734,,343190.0,,5832605.975723267
2025-08-06,18.489999771118164,17.899999618530273,18.68600082397461,18.5,371900,4.248655164563978,18.85650005340576,,342905.0,,6880150.0
2025-08-07,18.459999084472656,16.809999465942383,18.459999084472656,17.280000686645508,758200,9.548608524104061,18.772000122070313,,362925.0,,13101696.520614624
2025-08-08,17.5,16.850000381469727,17.56999969482422,17.1299991607666,693500,4.203148561755509,18.66900005340576,,379630.0,,11879654.417991638
2025-08-11,17.06999969482422,17.059999465942383,17.665000915527344,17.479999542236328,569100,3.461106781628435,18.571000003814696,,389670.0,,9947867.739486694
2025-08-12,17.479999542236328,16.5,17.646400451660156,17.014999389648438,863927,6.737587380447406,18.495249938964843,,403251.35,,14699717.377700806
